datetime,open,high,low,close,volume,MA7,MA14,MA_Signal,Aroon_Up,Aroon_Down,Aroon_Signal,RSI_14,RSI_Signal,returns,EMA7,EMA14,EMA28,EMA_Signal,pct_change,signals,trade_type
2023-01-11 19:00:00,1337.16,1344.49,1334.45,1342.46,202992.085,1331.195714285714,1332.7092857142857,-1,7.142857142857143,28.571428571428573,-1,64.16414082536737,0,0.003955789933885464,1333.6156158159467,1332.7830694307172,1331.7213024489438,1,0.3963624397977705,0, 
2023-01-11 20:00:00,1342.46,1344.88,1339.44,1340.84,142727.101,1332.3700000000001,1333.2707142857143,-1,14.285714285714286,35.714285714285715,-1,59.39292543021023,0,-0.0012074685624622362,1335.4217118619601,1333.8573268399548,1332.35017814212,1,-0.12067398656199213,0, 
2023-01-11 21:00:00,1340.84,1344.48,1338.57,1342.14,117804.3,1333.812857142857,1333.7814285714285,1,21.428571428571427,42.857142857142854,-1,58.69195234621939,0,0.000969071779689694,1337.1012838964702,1334.9616832612942,1333.0253382702497,1,0.09695414814594461,0, 
2023-01-11 22:00:00,1342.15,1362.92,1339.42,1348.71,538566.453,1337.56,1334.8257142857142,1,0.0,50.0,-1,65.61965811965825,0,0.00488322504459021,1340.0034629223528,1336.7947921597884,1334.1070390791979,1,0.4895167419196156,0, 
2023-01-11 23:00:00,1348.7,1400.0,1348.7,1389.26,916795.94,1346.7985714285714,1338.7257142857143,1,0.0,57.142857142857146,-1,81.45886148882235,1,0.029622651219944517,1352.3175971917647,1343.79015320515,1337.9106915564946,1,3.0065766547293205,0, 
2023-01-12 00:00:00,1389.25,1419.73,1385.57,1415.55,679271.355,1359.4457142857143,1344.4428571428573,1,0.0,64.28571428571429,-1,85.66209231865982,1,0.018746916872840906,1368.1256978938236,1353.3581327777968,1343.265126621564,1,1.8923743575716578,0, 
2023-01-12 01:00:00,1415.57,1416.7,1396.92,1401.11,484178.614,1368.5814285714284,1349.1057142857142,1,7.142857142857143,71.42857142857143,-1,75.83504828241254,1,-0.010253368534431963,1376.3717734203676,1359.7250484074239,1347.2544282338697,1,-1.0200981950478694,-1,long_close
2023-01-12 02:00:00,1401.11,1408.9,1396.65,1399.59,241162.305,1376.742857142857,1353.9692857142857,1,14.285714285714286,78.57142857142857,-1,77.56010685663398,1,-0.0010854430315541993,1382.1763300652758,1365.040375286434,1350.8637780108443,1,-0.10848541513513998,0, 
2023-01-12 03:00:00,1399.58,1403.66,1398.75,1400.94,123670.573,1385.3285714285714,1358.8492857142858,1,21.428571428571427,85.71428571428571,-1,77.60180995475115,1,0.0009641032979959807,1386.867247548957,1369.8269919149095,1354.3173105618205,1,0.09645681949714824,0, 
2023-01-12 04:00:00,1400.94,1405.21,1400.26,1403.55,96939.557,1394.1014285714284,1363.9571428571428,1,28.571428571428573,92.85714285714286,-1,78.42435805707922,1,0.0018613015225701643,1391.037935661718,1374.3233929929215,1357.7126684541088,1,0.18630348194783597,0, 
2023-01-12 05:00:00,1403.55,1405.5,1393.0,1395.34,171315.138,1400.7628571428572,1369.1614285714284,1,35.714285714285715,100.0,-1,79.27515268402432,1,-0.005866628232745359,1392.1134517462885,1377.125607260532,1360.3076568365839,1,-0.5849453172313113,1,long
2023-01-12 06:00:00,1395.34,1402.37,1395.34,1399.42,128282.498,1402.2142857142858,1374.5064285714286,1,42.857142857142854,100.0,-1,79.59813305909336,1,0.002919751891742415,1393.9400888097164,1380.0981929591278,1363.0050598133712,1,0.29240185187839884,0, 
2023-01-12 07:00:00,1399.42,1403.01,1397.61,1398.7,137368.33,1399.8071428571427,1379.6264285714285,1,50.0,100.0,-1,78.74097834803518,1,-0.000514631263770515,1395.1300666072873,1382.5784338979108,1365.4667798262421,1,-0.05144988638150494,0, 
2023-01-12 08:00:00,1398.73,1400.8,1394.76,1400.8,134812.264,1399.7628571428572,1384.172142857143,1,57.142857142857146,100.0,-1,77.27584433396181,1,0.0015002681863836792,1396.5475499554655,1385.0079760448562,1367.9035536313288,1,0.1501394151712132,0, 
2023-01-12 09:00:00,1400.79,1403.63,1399.49,1400.17,128776.751,1399.8457142857144,1388.2942857142857,1,64.28571428571429,100.0,-1,75.76569336547902,1,-0.0004498441687156247,1397.4531624665992,1387.0295792388754,1370.1288257946856,1,-0.04497430039975825,0, 
2023-01-12 10:00:00,1400.18,1403.36,1396.85,1399.89,145259.885,1399.6957142857143,1392.512142857143,1,71.42857142857143,92.85714285714286,-1,76.6832354270222,1,-0.0001999957150441279,1398.0623718499494,1388.7443020070255,1372.181320567466,1,-0.019997571723429086,0, 
2023-01-12 11:00:00,1399.89,1400.13,1395.58,1398.3,118726.162,1398.9457142857143,1396.5235714285716,1,78.57142857142857,100.0,-1,75.3109789075175,1,-0.0011364490410773547,1398.1217788874621,1390.0183950727555,1373.9826088041925,1,-0.11358035274201539,0, 
2023-01-12 12:00:00,1398.3,1400.84,1390.19,1399.88,241864.998,1399.5942857142857,1400.1785714285713,-1,85.71428571428571,100.0,-1,74.14818310523829,0,0.001129305597151487,1398.5613341655967,1391.3332757297214,1375.7686357832138,1,0.1129943502824915,0, 
2023-01-12 13:00:00,1399.88,1410.68,1358.0,1405.35,1417429.732,1400.4414285714286,1401.327857142857,-1,92.85714285714286,100.0,-1,61.351770848031535,0,0.003899863421350495,1400.2585006241975,1393.2021722990921,1377.80872986713,1,0.3907477783809954,0, 
2023-01-12 14:00:00,1405.36,1408.67,1372.01,1381.14,817286.417,1397.9328571428573,1398.8700000000001,-1,100.0,7.142857142857143,1,24.98909725250772,-1,-0.01737713697956831,1395.4788754681483,1391.5938826592133,1378.0384726349141,1,-1.7227025296189469,0, 
2023-01-12 15:00:00,1381.13,1389.49,1379.81,1385.66,333092.584,1395.7700000000002,1397.7664285714286,-1,100.0,14.285714285714286,1,36.8778664854766,0,0.003267315325319908,1393.0241566011111,1390.8026983046516,1378.5640952118165,1,0.32726588180778116,0, 
2023-01-12 16:00:00,1385.65,1388.5,1382.92,1386.69,157777.066,1393.8442857142857,1396.845,-1,21.428571428571427,21.428571428571427,0,38.95169578622826,0,0.0007430519576465752,1391.4406174508335,1390.254338530698,1379.1245024385876,1,0.07433280891415706,0, 
2023-01-12 17:00:00,1386.69,1435.57,1384.72,1428.74,999380.893,1397.9657142857143,1398.8307142857143,-1,0.0,28.571428571428573,-1,64.02906742026647,0,0.0298733245907119,1400.7654630881252,1395.3857600599383,1382.5462608910987,1,3.0324008971002847,0, 
2023-01-12 18:00:00,1428.74,1432.46,1412.0,1420.91,554487.738,1401.1957142857143,1400.0707142857143,1,7.142857142857143,35.714285714285715,-1,58.32214765100679,0,-0.005495425547204453,1405.8015973160939,1398.7889920519467,1385.1920360020574,1,-0.5480353318308429,0, 
2023-01-12 19:00:00,1420.91,1437.57,1415.97,1425.75,344225.816,1404.8914285714288,1402.2428571428572,1,0.0,42.857142857142854,-1,65.06489646289518,0,0.00340047962443549,1410.7886979870705,1402.383793111687,1387.9891369674326,1,0.3406267814287878,0, 
2023-01-12 20:00:00,1425.75,1435.0,1422.66,1433.44,302980.13,1408.904285714286,1404.672857142857,1,7.142857142857143,50.0,-1,66.27128371915063,0,0.005379158812620184,1416.4515234903029,1406.5246206967956,1391.1236792455406,1,0.5393652463615783,0, 
2023-01-12 21:00:00,1433.44,1439.36,1422.54,1425.81,256368.461,1415.2857142857142,1406.6092857142855,1,0.0,57.142857142857146,-1,62.16240466576941,0,-0.005337076583939058,1418.791142617727,1409.0960046038895,1393.5158392975725,1,-0.5322859694162352,0, 
2023-01-12 22:00:00,1425.82,1427.22,1416.55,1422.34,144262.258,1420.5257142857142,1408.1478571428572,1,7.142857142857143,64.28571428571429,-1,59.54617975536253,0,-0.0024366706226059743,1419.6783569632953,1410.8618706567042,1395.5037124494638,1,-0.24337043505096023,0, 
2023-01-12 23:00:00,1422.33,1422.33,1413.5,1415.84,113576.919,1424.6900000000003,1409.267142857143,1,14.285714285714286,71.42857142857143,-1,56.60123009520594,0,-0.004580408123683325,1418.7187677224715,1411.5256212358104,1396.906215039156,1,-0.45699340523362997,0, 
2023-01-13 00:00:00,1415.85,1418.44,1403.0,1406.32,258749.971,1421.4871428571428,1409.7264285714284,1,21.428571428571427,78.57142857142857,-1,52.51309309778779,0,-0.0067466310274044376,1415.6190757918534,1410.8315384043692,1397.5554415881797,1,-0.672392360718721,0, 
2023-01-13 01:00:00,1406.33,1409.41,1400.7,1407.29,136688.486,1419.5414285714285,1410.3685714285714,1,28.571428571428573,85.71428571428571,-1,53.530751708428255,0,0.0006895056801971092,1413.53680684389,1410.3593332837868,1398.2267904441674,1,0.06897434438819516,0, 
2023-01-13 02:00:00,1407.3,1409.57,1404.87,1408.82,82535.106,1417.122857142857,1411.0071428571428,1,35.714285714285715,92.85714285714286,-1,53.512494106553454,0,0.0010866053886677573,1412.3576051329173,1410.1540888459485,1398.9573566204317,1,0.10871959581890689,0, 
2023-01-13 03:00:00,1408.78,1415.49,1408.04,1414.72,149284.078,1414.4485714285713,1411.6764285714287,1,42.857142857142854,100.0,-1,53.66904221160628,0,0.0041791570773778985,1412.948203849688,1410.762876999822,1400.0444354741949,1,0.41879019321133804,0, 
2023-01-13 04:00:00,1414.73,1415.56,1410.11,1410.48,82799.187,1412.2585714285713,1413.7721428571429,-1,50.0,100.0,-1,63.61864092090601,0,-0.0030015596653737166,1412.331152887266,1410.7251600665127,1400.7641295794228,1,-0.29970594888034663,0, 
2023-01-13 05:00:00,1410.48,1413.31,1405.5,1406.42,94143.933,1409.9842857142855,1415.2549999999999,-1,57.142857142857146,100.0,-1,59.677419354838705,0,-0.002882603437358348,1410.8533646654496,1410.151138724311,1401.1541896084282,1,-0.2878452725313285,0, 
2023-01-13 06:00:00,1406.42,1411.87,1405.25,1410.81,63518.114,1409.265714285714,1416.9778571428571,-1,64.28571428571429,100.0,-1,60.90218766949915,0,0.003116538978550572,1410.8425234990873,1410.2389868944028,1401.8201075664676,1,0.31214004351474145,0, 
2023-01-13 07:00:00,1410.81,1411.49,1405.24,1408.28,98075.911,1409.5457142857142,1415.5164285714286,-1,71.42857142857143,100.0,-1,35.61181434599152,0,-0.0017949059300972764,1410.2018926243154,1409.977788641816,1402.2656173894698,1,-0.1793296049786952,0, 
2023-01-13 08:00:00,1408.28,1410.15,1406.61,1408.8,71591.465,1409.7614285714285,1414.6514285714286,-1,78.57142857142857,50.0,1,40.50791660134807,0,0.0003691765983968092,1409.8514194682366,1409.8207501562406,1402.716264466058,1,0.03692447524639153,0, 
2023-01-13 09:00:00,1408.8,1413.0,1408.59,1409.83,145255.966,1409.9057142857143,1413.5142857142857,-1,85.71428571428571,57.142857142857146,1,36.72890963654546,0,0.0007308515455007046,1409.8460646011774,1409.8219834687418,1403.2068669166745,1,0.07311186825667004,0, 
2023-01-13 10:00:00,1409.84,1419.78,1403.56,1416.21,311020.901,1410.1185714285714,1412.2835714285716,-1,92.85714285714286,64.28571428571429,1,35.316175217317195,0,0.0045151596148018365,1411.4370484508831,1410.673719006243,1404.1036347155243,1,0.4525368306817157,0, 
2023-01-13 11:00:00,1416.19,1416.59,1407.02,1409.33,165233.186,1409.9542857142858,1411.1064285714288,-1,100.0,71.42857142857143,1,35.77348066298343,0,-0.004869875207561859,1410.9102863381622,1410.4945564720772,1404.4640737006607,1,-0.4858036590618675,0, 
2023-01-13 12:00:00,1409.33,1410.24,1401.11,1406.54,180900.768,1409.9714285714285,1409.9778571428571,-1,100.0,78.57142857142857,1,36.198462613557,0,-0.0019816262206641716,1409.8177147536217,1409.9672822758002,1404.6072410316497,0,-0.1979664095705047,0, 
2023-01-13 13:00:00,1406.54,1407.51,1403.0,1404.31,123644.947,1409.042857142857,1409.1542857142856,-1,100.0,85.71428571428571,1,39.116481026996446,0,-0.0015867089797481258,1408.4407860652163,1409.2129779723602,1404.5867416501565,0,-0.15854508225859876,0, 
2023-01-13 14:00:00,1404.3,1416.14,1402.1,1409.03,268111.558,1409.1499999999999,1409.347857142857,-1,28.571428571428573,92.85714285714286,-1,52.81295412082213,0,0.0033554454339288944,1408.5880895489122,1409.188580909379,1404.8931732604906,0,0.33610812427455894,0, 
2023-01-13 15:00:00,1409.03,1425.0,1408.1,1421.3,442118.917,1410.935714285714,1410.3485714285712,1,0.0,100.0,-1,61.77904825962669,0,0.008670421376712461,1411.7660671616843,1410.8034367881285,1406.0246785528705,1,0.8708118350922334,0, 
2023-01-13 16:00:00,1421.3,1422.0,1406.29,1411.29,282318.869,1411.1442857142858,1410.5249999999999,1,7.142857142857143,28.571428571428573,-1,51.81751287711555,0,-0.007067766015806575,1411.6470503712633,1410.8683118830447,1406.3878041699138,1,-0.704284809681277,0, 
2023-01-13 17:00:00,1411.3,1424.85,1410.03,1416.62,313209.5,1411.2028571428568,1410.660714285714,1,14.285714285714286,35.714285714285715,-1,51.40991392104471,0,0.003769572802150244,1412.8902877784474,1411.6352036319722,1407.0934728478508,1,0.37766865775283875,0, 
2023-01-13 18:00:00,1416.61,1425.6,1415.25,1415.82,218582.383,1412.1299999999999,1411.0421428571426,1,0.0,42.857142857142854,-1,54.1757898029402,0,-0.0005648840019720973,1413.6227158338354,1412.1931764810427,1407.6953023066196,1,-0.056472448504185646,0, 
2023-01-13 19:00:00,1415.82,1420.4,1414.13,1419.94,104479.203,1414.0442857142857,1412.0078571428571,1,7.142857142857143,50.0,-1,60.562499999999986,0,0.0029057486521369747,1415.2020368753765,1413.2260862835706,1408.539764216508,1,0.2909974431778206,0, 
2023-01-13 20:00:00,1419.95,1432.0,1416.84,1426.52,257433.552,1417.217142857143,1413.1299999999999,1,0.0,57.142857142857146,-1,61.86735156368033,0,0.004623294703274023,1418.0315276565325,1414.9986081124277,1409.7797804774384,1,0.46339986196599625,0, 
2023-01-13 21:00:00,1426.52,1463.47,1420.12,1455.2,682656.674,1423.8128571428572,1416.4814285714288,1,0.0,64.28571428571429,-1,75.4061078622482,1,0.01990543631916405,1427.3236457423993,1420.3587936974375,1412.912209410029,1,2.010487059417332,0, 
2023-01-13 22:00:00,1455.2,1465.49,1447.5,1453.11,364601.418,1428.357142857143,1419.6464285714285,1,0.0,71.42857142857143,-1,73.59173676924703,0,-0.0014372610621147899,1433.7702343067995,1424.7256212044458,1415.684470830027,1,-0.14362286970863725,0, 
2023-01-13 23:00:00,1453.12,1456.96,1441.56,1450.94,199784.407,1434.0214285714285,1422.5828571428572,1,7.142857142857143,78.57142857142857,-1,71.62546028406105,0,-0.0014944649051342697,1438.0626757300997,1428.2208717105198,1418.1158866348528,1,-0.14933487485461194,0, 
2023-01-14 00:00:00,1450.95,1644.92,1448.7,1542.67,1680863.401,1452.0285714285715,1431.6157142857141,1,0.0,85.71428571428571,-1,85.04988913525499,1,0.0613030591670474,1464.2145067975748,1443.4807554824504,1426.7058254876215,1,6.322108426261597,0, 
2023-01-14 01:00:00,1542.66,1563.93,1537.32,1554.26,557281.522,1471.8057142857144,1441.9678571428572,1,7.142857142857143,92.85714285714286,-1,89.14699367943389,1,0.0074848666964070585,1486.7258800981813,1458.2513214181238,1435.5026651091648,1,0.7512948329843727,0, 
2023-01-14 02:00:00,1554.25,1563.3,1551.66,1560.3,368907.619,1491.857142857143,1452.9507142857144,1,14.285714285714286,100.0,-1,90.8154597579104,1,0.00387856234701866,1505.119410073636,1471.8578118957073,1444.1093778602567,1,0.3886093703756144,0, 
2023-01-14 03:00:00,1560.31,1562.57,1548.4,1558.74,258192.497,1510.7457142857143,1463.9814285714285,1,21.428571428571427,92.85714285714286,-1,91.13964515957169,1,-0.0010003078704216386,1518.524557555227,1483.4421036429462,1452.014938007825,1,-0.09998077292827645,0, 
2023-01-14 04:00:00,1558.74,1559.69,1552.0,1554.83,181476.5,1524.9785714285713,1474.3957142857143,1,28.571428571428573,100.0,-1,89.00898972602741,1,-0.002511587698609815,1527.6009181664201,1492.9604898238867,1459.1056319383197,1,-0.250843630111508,0, 
2023-01-14 05:00:00,1554.84,1555.96,1542.07,1548.3,200524.972,1538.577142857143,1483.467142857143,1,35.714285714285715,92.85714285714286,-1,85.05575797725518,1,-0.004208660055313857,1532.775688624815,1500.3390911807019,1465.2569676667113,1,-0.4199816057060879,0, 
2023-01-14 06:00:00,1548.31,1558.19,1548.31,1557.51,120157.122,1553.8014285714287,1493.9114285714288,1,42.857142857142854,100.0,-1,90.54009093933684,1,0.005930837363951828,1538.9592664686113,1507.9618790232748,1471.6192457586621,1,0.5948459600852551,0, 
2023-01-14 07:00:00,1557.5,1559.47,1551.05,1555.29,147582.626,1555.6042857142857,1503.8164285714286,1,50.0,100.0,-1,89.12148056198163,1,-0.0014263687846232747,1543.0419498514584,1514.272295153505,1477.3896426028923,1,-0.1425352004160496,0, 
2023-01-14 08:00:00,1555.3,1567.25,1554.35,1563.93,208631.12,1556.9857142857143,1514.3957142857143,1,57.142857142857146,92.85714285714286,-1,90.01458907440428,1,0.005539860668262728,1548.2639623885939,1520.893322466371,1483.3579431130377,1,0.5555234072102344,0, 
2023-01-14 09:00:00,1563.93,1564.87,1506.74,1524.49,798256.386,1551.8700000000001,1521.8635714285715,1,64.28571428571429,100.0,-1,73.71931575842822,0,-0.025541956191300747,1542.3204717914455,1521.372879470855,1486.1946366914487,1,-2.521852001048641,0, 
2023-01-14 10:00:00,1524.49,1525.81,1505.4,1523.77,307656.616,1546.8742857142859,1528.81,1,71.42857142857143,100.0,-1,72.66582762317623,0,-0.00047240065702391156,1537.6828538435843,1521.6924955414077,1488.7860410575556,1,-0.04722890934018009,0, 
2023-01-14 11:00:00,1523.76,1537.96,1523.33,1530.91,251565.312,1543.457142857143,1534.2178571428572,1,78.57142857142857,100.0,-1,69.61500595885795,0,0.004674802599941116,1535.9896403826883,1522.9214961358866,1491.6911416742757,1,0.468574653655085,0, 
2023-01-14 12:00:00,1530.91,1548.97,1520.23,1540.08,308316.782,1542.282857142857,1540.43,1,85.71428571428571,92.85714285714286,-1,71.73489278752439,0,0.005972033288370596,1537.0122302870163,1525.2092966511018,1495.028304317429,1,0.5989901431174838,0, 
2023-01-14 13:00:00,1540.08,1541.92,1531.0,1535.58,195605.677,1539.1499999999999,1546.4757142857143,-1,92.85714285714286,100.0,-1,70.90909090909088,0,-0.002926203293601496,1536.6541727152621,1526.5920570976216,1497.8249729851925,1,-0.2921926133707342,0, 
2023-01-14 14:00:00,1535.57,1548.02,1510.0,1524.47,435649.405,1534.7471428571428,1545.1757142857143,-1,100.0,100.0,0,42.527508622105415,0,-0.007261351165226362,1533.6081295364468,1526.309116151272,1499.6625610551791,1,-0.7235051250992997,0, 
2023-01-14 15:00:00,1524.47,1529.98,1517.69,1526.36,220102.248,1529.3799999999999,1543.182857142857,-1,50.0,35.714285714285715,1,37.553533190578115,0,0.0012390072483778364,1531.796097152335,1526.315900664436,1501.5037637410287,1,0.12397751349648711,0, 
2023-01-14 16:00:00,1526.31,1534.52,1524.03,1530.35,190489.202,1530.217142857143,1541.0435714285716,-1,57.142857142857146,42.857142857142854,1,36.39007543397253,0,0.002610651495335749,1531.434572864251,1526.8537805758444,1503.4931593450956,1,0.26140622133703495,0, 
2023-01-14 17:00:00,1530.34,1538.81,1527.43,1530.18,159166.52,1531.1328571428571,1539.0035714285716,-1,64.28571428571429,50.0,1,36.8556701030928,0,-0.00011109186982297183,1531.1209296481884,1527.2972764990654,1505.3336311143994,1,-0.011108569934970003,0, 
2023-01-14 18:00:00,1530.19,1536.63,1526.16,1534.2,116957.599,1531.6028571428571,1537.53,-1,71.42857142857143,57.142857142857146,1,40.51494252873567,0,0.002623696999763827,1531.8906972361412,1528.2176396325233,1507.3244151754752,1,0.26271419048740086,0, 
2023-01-14 19:00:00,1534.19,1539.39,1526.84,1530.15,116405.202,1530.1842857142858,1536.2335714285714,-1,78.57142857142857,64.28571428571429,1,41.46043097769836,0,-0.002643302728558334,1531.455522927106,1528.4752876815203,1508.8985934392356,1,-0.2639812280015641,0, 
2023-01-14 20:00:00,1530.15,1538.47,1527.5,1535.86,77065.668,1530.2242857142858,1534.6871428571428,-1,85.71428571428571,71.42857142857143,1,39.46677045830485,0,0.003724714923612459,1532.5566421953292,1529.4599159906509,1510.7580007882536,1,0.3731660294742145,0, 
2023-01-14 21:00:00,1535.87,1543.0,1531.64,1539.45,127473.154,1532.3642857142859,1533.5557142857144,-1,92.85714285714286,78.57142857142857,1,42.394853082389105,0,0.002334725039583011,1534.279981646497,1530.7919271918975,1512.736759354581,1,0.23374526324015932,0, 
2023-01-14 22:00:00,1539.44,1564.0,1538.43,1552.13,171779.827,1536.0457142857142,1532.712857142857,1,100.0,85.71428571428571,1,44.54612682566094,0,0.008202971362014345,1538.7424862348728,1533.637003566311,1515.4535345715065,1,0.823670791516462,0, 
2023-01-14 23:00:00,1552.13,1555.0,1545.4,1550.27,148770.287,1538.8914285714286,1534.5542857142857,1,100.0,92.85714285714286,1,68.25779036827201,0,-0.0011990718301024554,1541.6243646761545,1535.8547364241363,1517.854670118299,1,-0.11983532307217049,0, 
2023-01-15 00:00:00,1550.27,1552.84,1516.02,1528.9,387707.869,1538.7085714285713,1534.9207142857142,1,14.285714285714286,100.0,-1,52.81095890410966,0,-0.01388058672517681,1538.443273507116,1534.9274382342514,1518.6164170066922,1,-1.3784695569158845,0, 
2023-01-15 01:00:00,1528.91,1531.29,1520.07,1529.64,160781.168,1538.0571428571432,1534.83,1,21.428571428571427,78.57142857142857,-1,49.25162050677667,0,0.00048389101626229264,1536.242455130337,1534.2224464696847,1519.3766641096788,1,0.048400811040627545,0, 
2023-01-15 02:00:00,1529.64,1533.0,1520.77,1523.53,99839.583,1537.1114285714284,1533.6478571428572,1,28.571428571428573,85.71428571428571,-1,39.88262623792639,0,-0.004002402851105663,1533.0643413477526,1532.7967869403935,1519.663101067632,1,-0.3994403912031652,0, 
2023-01-15 03:00:00,1523.53,1528.45,1516.85,1527.0,151254.646,1535.8457142857144,1533.0349999999999,1,35.714285714285715,92.85714285714286,-1,44.6879643387816,0,0.0022750154869077928,1531.5482560108144,1532.0238820150078,1520.1690940974504,0,0.2277605298221852,0, 
2023-01-15 04:00:00,1527.0,1530.75,1526.11,1527.92,59567.919,1534.1985714285713,1533.2814285714287,1,42.857142857142854,100.0,-1,52.44438146521188,0,0.0006023071162667882,1530.641192008111,1531.47669774634,1520.7036393321089,0,0.0602488539620305,0, 
2023-01-15 05:00:00,1527.92,1531.59,1525.58,1529.59,50344.688,1530.9785714285715,1533.512142857143,-1,50.0,35.714285714285715,1,52.295664534470525,0,0.001092392283963366,1530.3783940060832,1531.225138046828,1521.3164917919635,0,0.10929891617361687,0, 
2023-01-15 06:00:00,1529.59,1530.65,1524.54,1526.52,47371.29,1527.5857142857144,1533.2385714285715,-1,57.142857142857146,42.857142857142854,1,47.24182629987042,0,-0.0020090906627425677,1529.4137955045626,1530.597786307251,1521.6753544270005,0,-0.20070737910158343,0, 
2023-01-15 07:00:00,1526.51,1530.65,1522.23,1530.54,68885.521,1527.82,1533.2642857142855,-1,64.28571428571429,50.0,1,50.24563318777286,0,0.002629979337745937,1529.695346628422,1530.5900814662841,1522.2867092941037,0,0.2633440767235262,0, 
2023-01-15 08:00:00,1530.54,1532.27,1520.0,1524.31,153736.483,1527.0585714285714,1532.5578571428573,-1,71.42857142857143,57.142857142857146,1,43.44946350509994,0,-0.004078765659214233,1528.3490099713163,1529.7527372707796,1522.4262465841655,0,-0.4070458792321707,0, 
2023-01-15 09:00:00,1524.31,1535.5,1520.63,1534.67,151664.041,1528.65,1532.8807142857145,-1,78.57142857142857,64.28571428571429,1,52.762836185819054,0,0.006773525560979916,1529.9292574784872,1530.4083723013423,1523.2706433714643,0,0.6796517768695498,0, 
2023-01-15 10:00:00,1534.67,1534.98,1528.5,1533.07,93533.36,1529.517142857143,1532.6814285714286,-1,85.71428571428571,71.42857142857143,1,48.20440211095383,0,-0.0010431132658427055,1530.7144431088655,1530.7632559944966,1523.946461069984,0,-0.10425694123167295,0, 
2023-01-15 11:00:00,1533.08,1536.36,1529.39,1534.4,75526.576,1530.4428571428573,1532.320714285714,-1,92.85714285714286,78.57142857142857,1,46.652525520350046,0,0.0008671641993851328,1531.635832331649,1531.2481551952303,1524.6673947892955,1,0.08675402949638311,0, 
2023-01-15 12:00:00,1534.41,1540.62,1529.66,1533.46,109557.651,1530.9957142857145,1530.9871428571428,1,100.0,85.71428571428571,1,35.343067985555095,0,-0.0006128050363553576,1532.0918742487368,1531.5430678358664,1525.273781355551,1,-0.06126173096976384,0, 
2023-01-15 13:00:00,1533.46,1542.0,1530.3,1532.51,127843.691,1531.8514285714284,1529.7185714285715,1,100.0,92.85714285714286,1,35.85536795157704,0,-0.0006197060182603081,1532.1964056865527,1531.6719921244176,1525.772830917237,1,-0.06195140401444865,0, 
2023-01-15 14:00:00,1532.51,1544.5,1531.53,1540.9,120159.942,1533.331428571429,1530.5757142857144,1,100.0,100.0,0,62.04819277108418,0,0.005459747213249687,1534.3723042649144,1532.9023931744953,1526.8160839574275,1,0.5474678794918253,0, 
2023-01-15 15:00:00,1540.9,1563.0,1538.55,1557.66,352858.562,1538.0957142857144,1532.577142857143,1,0.0,85.71428571428571,-1,71.28532360984482,0,0.01081803382950783,1540.1942281986858,1536.203407417896,1528.9432505810532,1,1.0876760334869173,0, 
2023-01-15 16:00:00,1557.58,1565.95,1543.75,1546.04,296338.549,1539.7199999999998,1534.185,1,0.0,92.85714285714286,-1,65.77877470909841,0,-0.007487872083438396,1541.6556711490143,1537.51495309551,1530.1223367478772,1,-0.7459907810433708,0, 
2023-01-15 17:00:00,1546.05,1570.0,1546.03,1552.29,321518.864,1542.4657142857143,1535.9914285714287,1,0.0,100.0,-1,67.06247469977046,0,0.004034436924043476,1544.3142533617608,1539.484959349442,1531.6511411100926,1,0.40425862202788654,0, 
2023-01-15 18:00:00,1552.28,1552.76,1533.02,1548.69,298828.251,1544.5071428571428,1537.4750000000001,1,7.142857142857143,71.42857142857143,-1,63.52389634066927,0,-0.002321847685114265,1545.4081900213205,1540.71229810285,1532.8262348266378,1,-0.23191542817385669,0, 
2023-01-15 19:00:00,1548.69,1558.76,1542.5,1551.08,144891.129,1547.024285714286,1539.01,1,14.285714285714286,78.57142857142857,-1,63.862727390014115,0,0.00154205019959676,1546.8261425159903,1542.0946583558034,1534.0851151834213,1,0.15432397703865064,0, 
2023-01-15 20:00:00,1551.08,1556.09,1546.73,1554.92,79640.547,1550.2257142857145,1541.0385714285715,1,21.428571428571427,85.71428571428571,-1,68.14001021972398,0,0.002472634872154078,1548.8496068869927,1543.804703908363,1535.5220037914612,1,0.24756943549011368,0, 
2023-01-15 21:00:00,1554.92,1555.61,1549.34,1552.81,50480.937,1551.9271428571428,1542.6292857142857,1,28.571428571428573,92.85714285714286,-1,64.58033259133151,0,-0.0013579045311014647,1549.8397051652446,1545.0054100539148,1536.71427939205,1,-0.13569829959098056,0, 
2023-01-15 22:00:00,1552.81,1562.3,1542.44,1558.83,133291.602,1552.0942857142857,1545.095,1,35.714285714285715,100.0,-1,72.66281512605018,0,0.0038693470394226066,1552.0872788739334,1546.848688713393,1538.239501502943,1,0.3876842627237087,0, 
2023-01-15 23:00:00,1558.83,1563.03,1548.54,1553.47,115617.495,1553.1557142857143,1546.437857142857,1,42.857142857142854,100.0,-1,63.209668353007174,0,-0.0034444014389410434,1552.4329591554501,1547.731530218274,1539.2898807096367,1,-0.3438476293117221,0, 
2023-01-16 00:00:00,1553.48,1562.13,1541.24,1558.51,225872.972,1554.0442857142857,1548.2549999999999,1,50.0,100.0,-1,67.05093833780157,0,0.0032390981989197866,1553.9522193665875,1549.1686595225042,1540.6154061779375,1,0.3244349746052366,0, 
